AF3_theta,AF3_alpha,AF3_low_beta,AF3_high_beta,AF3_gamma,T7_theta,T7_alpha,T7_low_beta,T7_high_beta,T7_gamma,Pz_theta,Pz_alpha,Pz_low_beta,Pz_high_beta,Pz_gamma,T8_theta,T8_alpha,T8_low_beta,T8_high_beta,T8_gamma,AF4_theta,AF4_alpha,AF4_low_beta,AF4_high_beta,AF4_gamma,label
1.6173816839529291,1.2612287759268628,0.6802571002253396,0.31980843280274457,0.06413868046019013,1.8609618336352531,1.4931347379318878,0.7282099738236424,0.7246980144787623,0.5779098832785752,1.4774321950008953,2.126257733773184,0.5157232195127699,0.17822745033734164,0.06745424649605866,1.5183628914060043,1.3872718654204506,0.503138073299987,0.469474114973574,0.2284257567919107,2.409968457533644,1.7080728975528652,0.6577940409134063,0.2635686570092297,0.06557799204411269,1
1.4324985154227015,1.0072072687115465,0.622658104521984,0.24888207071079455,0.050530600270672556,1.844602046041207,1.4196864645822846,0.5515877436658123,0.3289385240320247,0.18509105000965145,1.3383139274661453,1.7265946724425973,0.45056255819106117,0.14139882106259596,0.048132996238148845,1.5593195209435975,1.1108273067946617,0.4049484874261037,0.2054748818543713,0.06880518093438315,1.8105118027694789,1.153798517666929,0.5836657832135705,0.23138667895898063,0.046368777619196354,3
2.1199644893495937,1.3846967966624173,0.7447293424502124,0.29047881870617304,0.056774352112783394,2.81731627788853,2.146497622227514,0.6614872946739043,0.49783537969241914,0.3286050603725,2.013607015658091,1.869835282040197,0.5589991928294343,0.166882661758413,0.08163926584326252,2.2901878933533513,1.5603811026902596,0.5224579905143336,0.26822082791693674,0.12027054722667598,4.076245985359262,1.7930041157720502,0.7678979819453519,0.23541038457671443,0.05104444158080078,3
2.4424678851627446,2.158854083689505,1.4232646997380267,1.0105770674009023,0.7623757188905165,2.404202794691332,1.6799975112378058,0.8739461739508836,0.7956699843961559,0.673273182580764,2.114986190483059,2.1190469676311423,0.6839194782724451,0.2817971669136934,0.16898842029557753,2.1177375111897496,1.6049921235593088,0.7912220407587311,0.6222018907963104,0.47960485630808625,2.8046886336391337,1.424712516733161,0.7205099489011448,0.3304889784985803,0.1330617844748788,3
2.31420314020047,1.5352331730884843,0.7418018027807862,0.33444123544224513,0.09302661770686216,3.6089197368164827,2.0092910379784232,0.7315111055461098,0.5307089363928816,0.41615089043066866,1.8451748968938613,2.1955429837602463,0.5301041112894104,0.16215298542015563,0.06701369470920372,2.785891743183952,1.7949030283559528,0.569183163061819,0.2871045560104758,0.18022593787467234,3.4081653321997485,2.501659196908266,0.770598302381292,0.30643627310856286,0.11159914266058511,3
2.1475212982606497,1.1965113113068042,0.6761750594708327,0.2944582401644692,0.05824889102779024,3.302118907937036,1.6457056246761477,0.6320360683730066,0.4112773965165219,0.2803062744686844,1.7331439009463399,1.9974614785241867,0.522227721771969,0.16603792969444675,0.08100833010801194,2.3679388617765373,1.3058507432865325,0.4727822885185266,0.25701146371285527,0.10315574394749552,2.6635788757657894,1.4059237250249852,0.7020353999417599,0.21862625691340373,0.0532656660848144,3
1.1176516007588249,0.9769580014291759,0.4702257179080266,0.3000243163949006,0.06348239223482692,1.1331671807454478,1.1446140096096604,0.3960285126390686,0.3278833863567106,0.13478561924233812,1.561452923058533,1.9289768421842246,0.4617916010511943,0.139522800974012,0.044622967357628086,1.1532186309951231,1.0981859172950448,0.38401126421287696,0.24466632569901425,0.07798811102510204,2.260562060103278,1.1929217736251383,0.4840285305696948,0.2297984212820552,0.04602167704553875,3
2.1137569592985037,1.2719840156915092,0.74742826263629,0.368563992161213,0.11840143926633548,2.3916056088642454,1.5030273721249485,0.6003679909191005,0.34561929137093,0.19421397578260272,1.9035032788229567,1.9986092867411045,0.5031422373907496,0.14616534393880679,0.049067134053276965,1.6194734900995227,1.314952699499588,0.43297517334983937,0.2511147193114618,0.09462216441433158,3.6966494675209565,1.3753084297088918,0.703152511813703,0.23911555445458887,0.04433627185316225,3
1.2037884611599463,0.7220201222614954,0.5128652177697018,0.2883860931175382,0.059610557038541505,2.042519610449286,1.2482156508108533,0.704425988459361,0.594869239360953,0.4551308399749805,1.026950529163137,1.2513598500452396,0.4298933234703221,0.14594500474550842,0.047371132325671604,1.3199501542675751,1.0220517617536908,0.46120616894176947,0.3332666603691376,0.1550832048328627,1.468042257584967,0.9008580016249915,0.5235992660379908,0.25390726318296497,0.0593145843926203,2
1.6938323881910453,1.2887880745231188,0.7548856551069091,0.2780455468662868,0.04541627397221302,2.395125553298296,1.4842070755931707,0.504853491411908,0.3942447864790207,0.23014237053012448,1.6209152541600276,2.0784015569277425,0.571313966799073,0.1328010556091773,0.03839273691837791,1.6224768381801733,1.247922936556254,0.48735010500716086,0.2513212612692522,0.09579705542524944,2.395196013264133,1.6818406081339956,0.7564072031594322,0.22134424520078563,0.051393820611611386,2
